,Sentence,Word,POS,IOB Tag
95535,sentence 2343,to,TO,O
95536,sentence 2343,fill,VB,B-VP
95537,sentence 2343,vacancy,NN,O
95538,sentence 2343,which,WDT,O
95539,sentence 2343,may,MD,B-VP
95540,sentence 2343,exist,VB,I-VP
95541,sentence 2343,for,IN,I-VP
95542,sentence 2343,the,DT,B-NP
95543,sentence 2343,following,JJ,I-NP
95544,sentence 2343,reason,NN,I-NP
95545,sentence 2343,position,NN,I-NP
95546,sentence 2343,is,VB,B-VP
95547,sentence 2343,permanently,RB,O
95548,sentence 2343,vacant,JJ,O
95549,sentence 2343,and,CC,O
95550,sentence 2343,is,VB,B-VP
95551,sentence 2343,scheduled,VB,I-VP
95552,sentence 2343,to,TO,I-VP
95553,sentence 2343,be,VB,I-VP
95554,sentence 2343,filled,VB,B-VP
95555,sentence 2343,but,CC,O
95556,sentence 2343,period,NN,O
95557,sentence 2343,of,IN,O
95558,sentence 2343,time,NN,O
95559,sentence 2343,is,VB,B-VP
95560,sentence 2343,required,VB,I-VP
95561,sentence 2343,to,TO,I-VP
95562,sentence 2343,complete,VB,I-VP
95563,sentence 2343,the,DT,B-NP
95564,sentence 2343,selection,NN,I-NP
95565,sentence 2343,and,CC,O
95566,sentence 2343,appointment,NN,B-NP
95567,sentence 2343,process,NN,I-NP
95568,sentence 2343,position,NN,I-NP
95569,sentence 2343,is,VB,B-VP
95570,sentence 2343,temporarily,RB,O
95571,sentence 2343,vacant,JJ,O
95572,sentence 2343,because,IN,O
95573,sentence 2343,the,DT,B-NP
95574,sentence 2343,assigned,JJ,I-NP
95575,sentence 2343,employee,NN,I-NP
95576,sentence 2343,is,VB,B-VP
95577,sentence 2343,on,IN,I-VP
95578,sentence 2343,loan,NN,O
95579,sentence 2343,or,CC,O
95580,sentence 2343,on,IN,O
95581,sentence 2343,an,DT,O
95582,sentence 2343,approved,VB,B-VP
95583,sentence 2344,c.,NN,B-NP
95584,sentence 2344,management,NN,I-NP
95585,sentence 2344,discretion,NN,I-NP
95586,sentence 2344,management,NN,I-NP
95587,sentence 2344,agrees,VB,B-VP
95588,sentence 2344,that,IN,I-VP
95589,sentence 2344,it,PRP,O
95590,sentence 2344,is,VB,B-VP
95591,sentence 2344,not,RB,O
95592,sentence 2344,the,DT,B-NP
95593,sentence 2344,intent,NN,I-NP
95594,sentence 2344,to,TO,O
95595,sentence 2344,use,VB,B-VP
95596,sentence 2344,temporary,JJ,B-NP
95597,sentence 2344,pay,NN,I-NP
95598,sentence 2344,assignment,NN,I-NP
95599,sentence 2344,to,TO,O
95600,sentence 2344,circumvent,VB,B-VP
95601,sentence 2344,the,DT,B-NP
95602,sentence 2344,normal,JJ,I-NP
95603,sentence 2344,promotion,NN,I-NP
95604,sentence 2344,or,CC,O
95605,sentence 2344,appointment,NN,B-NP
95606,sentence 2344,process,NN,I-NP
95607,sentence 2345,in,IN,O
95608,sentence 2345,this,DT,B-NP
95609,sentence 2345,regard,NN,I-NP
95610,sentence 2345,management,NN,I-NP
95611,sentence 2345,shall,MD,B-VP
95612,sentence 2345,make,VB,I-VP
95613,sentence 2345,reasonable,JJ,B-NP
95614,sentence 2345,effort,NN,I-NP
95615,sentence 2345,to,TO,O
95616,sentence 2345,fill,VB,B-VP
95617,sentence 2345,vacancy,NN,O
95618,sentence 2345,in,IN,O
95619,sentence 2345,an,DT,B-NP
95620,sentence 2345,expeditious,JJ,I-NP
95621,sentence 2345,manner,NN,I-NP
95622,sentence 2346,however,RB,O
95623,sentence 2346,for,IN,O
95624,sentence 2346,the,DT,B-NP
95625,sentence 2346,purpose,NN,I-NP
95626,sentence 2346,of,IN,O
95627,sentence 2346,this,DT,B-NP
95628,sentence 2346,article,NN,I-NP
95629,sentence 2346,it,PRP,O
95630,sentence 2346,is,VB,B-VP
95631,sentence 2346,understood,JJ,I-VP
95632,sentence 2346,that,IN,I-VP
95633,sentence 2346,whether,IN,O
95634,sentence 2346,vacancy,NN,O
95635,sentence 2346,is,VB,B-VP
95636,sentence 2346,to,TO,I-VP
95637,sentence 2346,be,VB,I-VP
95638,sentence 2346,temporarily,RB,O
95639,sentence 2346,filled,VB,B-VP
95640,sentence 2346,shall,MD,B-VP
95641,sentence 2346,be,VB,I-VP
95642,sentence 2346,determined,VB,I-VP
95643,sentence 2346,at,IN,I-VP
95644,sentence 2346,the,DT,B-NP
95645,sentence 2346,sole,JJ,I-NP
95646,sentence 2346,discretion,NN,I-NP
95647,sentence 2346,of,IN,O
95648,sentence 2346,management,NN,O
95649,sentence 2347,in,IN,O
95650,sentence 2347,this,DT,B-NP
95651,sentence 2347,same,JJ,I-NP
95652,sentence 2347,regard,NN,I-NP
95653,sentence 2347,nothing,NN,I-NP
95654,sentence 2347,contained,VB,B-VP
95655,sentence 2347,in,IN,I-VP
95656,sentence 2347,this,DT,B-NP
95657,sentence 2347,article,NN,I-NP
95658,sentence 2347,shall,MD,B-VP
95659,sentence 2347,be,VB,I-VP
95660,sentence 2347,construed,VB,I-VP
95661,sentence 2347,or,CC,O
95662,sentence 2347,interpreted,VB,B-VP
95663,sentence 2347,requiring,VB,I-VP
95664,sentence 2347,management,NN,O
95665,sentence 2347,to,TO,O
95666,sentence 2347,temporarily,RB,O
95667,sentence 2347,fill,VB,B-VP
95668,sentence 2347,vacancy,NN,O
95669,sentence 2347,42,CD,O
95670,sentence 2347,d.,NN,B-NP
95671,sentence 2347,limitations,NN,I-NP
95672,sentence 2347,no,DT,B-NP
95673,sentence 2347,employee,NN,I-NP
95674,sentence 2347,shall,MD,B-VP
95675,sentence 2347,be,VB,I-VP
95676,sentence 2347,temporarily,RB,O
95677,sentence 2347,deployed,VB,B-VP
95678,sentence 2347,to,TO,I-VP
95679,sentence 2347,position,NN,O
95680,sentence 2347,more,RB,O
95681,sentence 2347,than,IN,O
95682,sentence 2347,one,CD,O
95683,sentence 2347,rank,NN,O
95684,sentence 2347,above,IN,O
95685,sentence 2347,that,DT,O
95686,sentence 2347,employee's,PRP$,B-NP
95687,sentence 2347,rank,NN,I-NP
95688,sentence 2347,unless,IN,O
95689,sentence 2347,an,DT,B-NP
95690,sentence 2347,employee,NN,I-NP
95691,sentence 2347,receives,VB,B-VP
95692,sentence 2347,permanent,JJ,B-NP
95693,sentence 2347,appointment,NN,I-NP
95694,sentence 2347,to,TO,O
95695,sentence 2347,the,DT,B-NP
95696,sentence 2347,higher,JJ,I-NP
95697,sentence 2347,level,NN,I-NP
95698,sentence 2347,position,NN,I-NP
95699,sentence 2347,such,JJ,B-NP
95700,sentence 2347,employee,NN,I-NP
95701,sentence 2347,shall,MD,B-VP
95702,sentence 2347,be,VB,I-VP
95703,sentence 2347,returned,VB,I-VP
95704,sentence 2347,to,TO,I-VP
95705,sentence 2347,his/her,PRP$,B-NP
95706,sentence 2347,original,JJ,I-NP
95707,sentence 2347,position,NN,I-NP
95708,sentence 2347,at,IN,O
95709,sentence 2347,the,DT,B-NP
95710,sentence 2347,conclusion,NN,I-NP
95711,sentence 2347,of,IN,O
95712,sentence 2347,the,DT,B-NP
95713,sentence 2347,temporary,JJ,I-NP
95714,sentence 2347,assignment,NN,I-NP
95715,sentence 2347,an,DT,B-NP
95716,sentence 2347,employee,NN,I-NP
95717,sentence 2347,who,WP,O
95718,sentence 2347,accepts,VB,B-VP
95719,sentence 2347,temporary,JJ,B-NP
95720,sentence 2347,higher,JJ,I-NP
95721,sentence 2347,level,NN,I-NP
95722,sentence 2347,position,NN,I-NP
95723,sentence 2347,shall,MD,B-VP
95724,sentence 2347,not,RB,O
95725,sentence 2347,be,VB,B-VP
95726,sentence 2347,given,VB,I-VP
95727,sentence 2347,the,DT,B-NP
95728,sentence 2347,option,NN,I-NP
95729,sentence 2347,to,TO,O
95730,sentence 2347,refuse,VB,B-VP
95731,sentence 2347,the,DT,B-NP
95732,sentence 2347,additional,JJ,I-NP
95733,sentence 2347,compensation,NN,I-NP
95734,sentence 2347,provided,VB,B-VP
95735,sentence 2347,for,IN,I-VP
95736,sentence 2347,under,IN,O
95737,sentence 2347,this,DT,B-NP
95738,sentence 2347,article,NN,I-NP
95739,sentence 2348,this,DT,B-NP
95740,sentence 2348,article,NN,I-NP
95741,sentence 2348,applies,VB,B-VP
95742,sentence 2348,only,RB,O
95743,sentence 2348,to,TO,O
95744,sentence 2348,higher,JJ,B-NP
95745,sentence 2348,level,NN,I-NP
95746,sentence 2348,position,NN,I-NP
95747,sentence 2349,employees,NN,O
95748,sentence 2349,temporarily,RB,O
95749,sentence 2349,assigned,VB,B-VP
95750,sentence 2349,to,TO,I-VP
95751,sentence 2349,special,JJ,B-NP
95752,sentence 2349,pay,NN,I-NP
95753,sentence 2349,position,NN,I-NP
95754,sentence 2349,are,VB,B-VP
95755,sentence 2349,not,RB,O
95756,sentence 2349,eligible,JJ,O
95757,sentence 2349,for,IN,O
95758,sentence 2349,temporary,JJ,B-NP
95759,sentence 2349,higher,JJ,I-NP
95760,sentence 2349,pay,NN,I-NP
95761,sentence 2350,the,DT,B-NP
95762,sentence 2350,provision,NN,I-NP
95763,sentence 2350,of,IN,O
95764,sentence 2350,this,DT,B-NP
95765,sentence 2350,article,NN,I-NP
95766,sentence 2350,are,VB,B-VP
95767,sentence 2350,appealable,JJ,I-VP
95768,sentence 2350,to,TO,I-VP
95769,sentence 2350,the,DT,B-NP
95770,sentence 2350,dispute,NN,I-NP
95771,sentence 2350,resolution,NN,I-NP
95772,sentence 2350,committee,NN,I-NP
95773,sentence 2350,and,CC,O
95774,sentence 2350,are,VB,B-VP
95775,sentence 2350,not,RB,O
95776,sentence 2350,grievable,JJ,O
95777,sentence 2351,article,NN,O
95778,sentence 2351,5.1,CD,O
95779,sentence 2351,salary,NN,B-NP
95780,sentence 2351,overpayments,NN,I-NP
95781,sentence 2351,in,IN,O
95782,sentence 2351,the,DT,B-NP
95783,sentence 2351,event,NN,I-NP
95784,sentence 2351,unit,NN,I-NP
95785,sentence 2351,employee,NN,I-NP
95786,sentence 2351,is,VB,B-VP
95787,sentence 2351,erroneously,RB,O
95788,sentence 2351,overpaid,VB,B-VP
95789,sentence 2351,by,IN,I-VP
95790,sentence 2351,the,DT,B-NP
95791,sentence 2351,city,NN,I-NP
95792,sentence 2351,repayment,NN,I-NP
95793,sentence 2351,must,MD,B-VP
95794,sentence 2351,comply,VB,I-VP
95795,sentence 2351,with,IN,I-VP
95796,sentence 2351,california,NN,B-NP
95797,sentence 2351,state,NN,I-NP
95798,sentence 2351,law,NN,I-NP
95799,sentence 2352,section,NN,O
95800,sentence 2352,6,CD,O
95801,sentence 2352,overtime,NN,B-NP
95802,sentence 2352,article,NN,I-NP
95803,sentence 2352,6.1,CD,O
95804,sentence 2352,overtime,NN,B-NP
95805,sentence 2352,provisions,NN,I-NP
95806,sentence 2352,authorization,NN,I-NP
95807,sentence 2352,for,IN,O
95808,sentence 2352,overtime,JJ,B-NP
95809,sentence 2352,work,NN,I-NP
95810,sentence 2352,shall,MD,B-VP
95811,sentence 2352,be,VB,I-VP
95812,sentence 2352,secured,VB,I-VP
95813,sentence 2352,from,IN,I-VP
95814,sentence 2352,supervisory,JJ,B-NP
95815,sentence 2352,personnel,NN,I-NP
95816,sentence 2352,delegated,VB,B-VP
95817,sentence 2352,that,IN,I-VP
95818,sentence 2352,responsibility,NN,O
95819,sentence 2352,by,IN,O
95820,sentence 2352,the,DT,B-NP
95821,sentence 2352,chief,NN,I-NP
95822,sentence 2352,of,IN,O
95823,sentence 2352,police,NN,O
95824,sentence 2352,prior,JJ,O
95825,sentence 2352,to,TO,O
95826,sentence 2352,such,JJ,B-NP
95827,sentence 2352,work,NN,I-NP
95828,sentence 2353,credit,NN,O
95829,sentence 2353,for,IN,O
95830,sentence 2353,overtime,NN,O
95831,sentence 2353,worked,VB,B-VP
95832,sentence 2353,without,IN,I-VP
95833,sentence 2353,prior,JJ,B-NP
95834,sentence 2353,approval,NN,I-NP
95835,sentence 2353,must,MD,B-VP
95836,sentence 2353,be,VB,I-VP
95837,sentence 2353,authorized,VB,I-VP
95838,sentence 2353,by,IN,I-VP
95839,sentence 2353,command,NN,B-NP
95840,sentence 2353,level,NN,I-NP
95841,sentence 2353,personnel,NN,I-NP
95842,sentence 2353,delegated,VB,B-VP
95843,sentence 2353,this,DT,B-NP
95844,sentence 2353,specific,JJ,I-NP
95845,sentence 2353,responsibility,NN,I-NP
95846,sentence 2353,by,IN,O
95847,sentence 2353,the,DT,B-NP
95848,sentence 2353,chief,NN,I-NP
95849,sentence 2353,of,IN,O
95850,sentence 2353,police,NN,O
95851,sentence 2354,all,DT,B-NP
95852,sentence 2354,hour,NN,I-NP
95853,sentence 2354,or,CC,O
95854,sentence 2354,portion,NN,O
95855,sentence 2354,thereof,RB,O
95856,sentence 2354,worked,VB,B-VP
95857,sentence 2354,in,IN,I-VP
95858,sentence 2354,excess,NN,O
95859,sentence 2354,of,IN,O
95860,sentence 2354,the,DT,B-NP
95861,sentence 2354,fws,JJ,I-NP
95862,sentence 2354,work,NN,I-NP
95863,sentence 2354,hour,NN,I-NP
95864,sentence 2354,i.e.,RB,O
95865,sentence 2354,either,CC,O
95866,sentence 2354,eight,CD,O
95867,sentence 2354,nine,CD,O
95868,sentence 2354,ten,CD,O
95869,sentence 2354,or,CC,O
95870,sentence 2354,twelve,CD,O
95871,sentence 2354,hour,NN,O
95872,sentence 2354,per,IN,O
95873,sentence 2354,day,NN,O
95874,sentence 2354,shall,MD,B-VP
95875,sentence 2354,be,VB,I-VP
95876,sentence 2354,overtime,JJ,I-VP
95877,sentence 2354,including,VB,I-VP
95878,sentence 2354,hour,NN,O
95879,sentence 2354,worked,VB,B-VP
95880,sentence 2354,by,IN,I-VP
95881,sentence 2354,an,DT,B-NP
95882,sentence 2354,employee,NN,I-NP
95883,sentence 2354,when,WRB,O
95884,sentence 2354,on,IN,O
95885,sentence 2354,regular,JJ,B-NP
95886,sentence 2354,day,NN,I-NP
95887,sentence 2354,off,IN,O
95888,sentence 2354,or,CC,O
95889,sentence 2354,hour,NN,O
95890,sentence 2354,off,RP,O
95891,sentence 2354,in,IN,O
95892,sentence 2354,lieu,NN,O
95893,sentence 2354,of,IN,O
95894,sentence 2354,holiday,NN,O
95895,sentence 2354,or,CC,O
95896,sentence 2354,vacation,NN,B-NP
95897,sentence 2354,day,NN,I-NP
95898,sentence 2355,supervisors,NN,O
95899,sentence 2355,are,VB,B-VP
95900,sentence 2355,obligated,VB,I-VP
95901,sentence 2355,to,TO,I-VP
95902,sentence 2355,ensure,VB,I-VP
95903,sentence 2355,that,IN,O
95904,sentence 2355,hour,NN,O
95905,sentence 2355,of,IN,O
95906,sentence 2355,work,NN,O
95907,sentence 2355,are,VB,B-VP
95908,sentence 2355,properly,RB,O
95909,sentence 2355,recorded,VB,B-VP
95910,sentence 2355,and,CC,O
95911,sentence 2355,employee,NN,O
95912,sentence 2355,are,VB,B-VP
95913,sentence 2355,compensated,VB,I-VP
95914,sentence 2355,for,IN,I-VP
95915,sentence 2355,all,DT,B-NP
95916,sentence 2355,hour,NN,I-NP
95917,sentence 2355,of,IN,O
95918,sentence 2355,actual,JJ,B-NP
95919,sentence 2355,work,NN,I-NP
95920,sentence 2356,c.,NN,O
95921,sentence 2356,if,IN,O
95922,sentence 2356,the,DT,B-NP
95923,sentence 2356,start,NN,I-NP
95924,sentence 2356,of,IN,O
95925,sentence 2356,an,DT,B-NP
95926,sentence 2356,employee,NN,I-NP
95927,sentence 2356,'s,PRP$,O
95928,sentence 2356,regularly,RB,O
95929,sentence 2356,scheduled,VB,B-VP
95930,sentence 2356,duty,NN,B-NP
95931,sentence 2356,day,NN,I-NP
95932,sentence 2356,fall,VB,B-VP
95933,sentence 2356,within,IN,I-VP
95934,sentence 2356,eight,CD,O
95935,sentence 2356,hour,NN,O
95936,sentence 2356,of,IN,O
95937,sentence 2356,the,DT,O
95938,sentence 2356,previous,JJ,O
95939,sentence 2356,regularly,RB,O
95940,sentence 2356,scheduled,VB,B-VP
95941,sentence 2356,duty,NN,B-NP
95942,sentence 2356,day,NN,I-NP
95943,sentence 2356,turnaround,IN,O
95944,sentence 2356,time,NN,O
95945,sentence 2356,the,DT,B-NP
95946,sentence 2356,employee,NN,I-NP
95947,sentence 2356,shall,MD,B-VP
95948,sentence 2356,be,VB,I-VP
95949,sentence 2356,compensated,VB,I-VP
95950,sentence 2356,at,IN,I-VP
95951,sentence 2356,the,DT,B-NP
95952,sentence 2356,overtime,NN,I-NP
95953,sentence 2356,rate,NN,I-NP
95954,sentence 2356,for,IN,O
95955,sentence 2356,those,DT,O
95956,sentence 2356,regularly,RB,O
95957,sentence 2356,scheduled,VB,B-VP
95958,sentence 2356,duty,NN,B-NP
95959,sentence 2356,hour,NN,I-NP
95960,sentence 2356,or,CC,O
95961,sentence 2356,portion,NN,O
95962,sentence 2356,thereof,RB,O
95963,sentence 2356,falling,VB,B-VP
95964,sentence 2356,within,IN,I-VP
95965,sentence 2356,that,DT,B-NP
95966,sentence 2356,eight-hour,JJ,I-NP
95967,sentence 2356,period,NN,I-NP
95968,sentence 2357,time-and-one-half,CD,O
95969,sentence 2357,turnaround,NN,B-NP
95970,sentence 2357,time,NN,I-NP
95971,sentence 2357,shall,MD,B-VP
95972,sentence 2357,be,VB,I-VP
95973,sentence 2357,submitted,VB,I-VP
95974,sentence 2357,straight,JJ,B-NP
95975,sentence 2357,time,NN,I-NP
95976,sentence 2357,equal,JJ,O
95977,sentence 2357,to,TO,O
95978,sentence 2357,43,CD,O
95979,sentence 2357,one,CD,O
95980,sentence 2357,half,NN,O
95981,sentence 2357,of,IN,O
95982,sentence 2357,the,DT,B-NP
95983,sentence 2357,hour,NN,I-NP
95984,sentence 2357,falling,VB,B-VP
95985,sentence 2357,within,IN,I-VP
95986,sentence 2357,the,DT,B-NP
95987,sentence 2357,eight-hour,JJ,I-NP
95988,sentence 2357,period,NN,I-NP
95989,sentence 2357,of,IN,O
95990,sentence 2357,the,DT,O
95991,sentence 2357,previous,JJ,O
95992,sentence 2357,regularly,RB,O
95993,sentence 2357,scheduled,VB,B-VP
95994,sentence 2357,duty,NN,B-NP
95995,sentence 2357,day,NN,I-NP
95996,sentence 2358,example,NN,O
95997,sentence 2358,an,DT,O
95998,sentence 2358,employee's,PRP$,B-NP
95999,sentence 2358,regular,JJ,I-NP
96000,sentence 2358,end,NN,I-NP
96001,sentence 2358,of,IN,O
96002,sentence 2358,watch,NN,O
96003,sentence 2358,is,VB,B-VP
96004,sentence 2358,midnight,NN,O
96005,sentence 2359,less,JJ,O
96006,sentence 2359,the,DT,B-NP
96007,sentence 2359,employee,NN,I-NP
96008,sentence 2359,is,VB,B-VP
96009,sentence 2359,scheduled,VB,I-VP
96010,sentence 2359,to,TO,I-VP
96011,sentence 2359,return,VB,I-VP
96012,sentence 2359,to,TO,O
96013,sentence 2359,work,VB,B-VP
96014,sentence 2359,at,IN,I-VP
96015,sentence 2359,600,CD,O
96016,sentence 2359,hour,NN,O
96017,sentence 2359,allowing,VB,B-VP
96018,sentence 2359,for,IN,I-VP
96019,sentence 2359,six-hour,JJ,B-NP
96020,sentence 2359,turnaround,NN,I-NP
96021,sentence 2359,period,NN,I-NP
96022,sentence 2359,two,CD,O
96023,sentence 2359,hour,NN,O
96024,sentence 2359,than,IN,O
96025,sentence 2359,the,DT,B-NP
96026,sentence 2359,required,JJ,I-NP
96027,sentence 2359,eight-hour,JJ,I-NP
96028,sentence 2359,turnaround,NN,I-NP
96029,sentence 2359,the,DT,B-NP
96030,sentence 2359,employee,NN,I-NP
96031,sentence 2359,will,MD,B-VP
96032,sentence 2359,be,VB,I-VP
96033,sentence 2359,compensated,VB,I-VP
96034,sentence 2359,for,IN,I-VP
96035,sentence 2359,the,DT,B-NP
96036,sentence 2359,two-hour,NN,I-NP
96037,sentence 2359,lost,JJ,B-NP
96038,sentence 2359,turnaround,NN,I-NP
96039,sentence 2359,period,NN,I-NP
96040,sentence 2359,at,IN,O
96041,sentence 2359,the,DT,B-NP
96042,sentence 2359,rate,NN,I-NP
96043,sentence 2359,of,IN,O
96044,sentence 2359,time-and-one-half,CD,O
96045,sentence 2359,by,IN,O
96046,sentence 2359,receiving,VB,B-VP
96047,sentence 2359,regular,JJ,B-NP
96048,sentence 2359,pay,NN,I-NP
96049,sentence 2359,for,IN,O
96050,sentence 2359,the,DT,B-NP
96051,sentence 2359,hour,NN,I-NP
96052,sentence 2359,worked,VB,B-VP
96053,sentence 2359,and,CC,O
96054,sentence 2359,submitting,VB,B-VP
96055,sentence 2359,an,DT,B-NP
96056,sentence 2359,overtime,JJ,I-NP
96057,sentence 2359,report,NN,I-NP
96058,sentence 2359,for,IN,O
96059,sentence 2359,one-half,CD,O
96060,sentence 2359,of,IN,O
96061,sentence 2359,the,DT,B-NP
96062,sentence 2359,turnaround,NN,I-NP
96063,sentence 2359,period,NN,I-NP
96064,sentence 2359,43467,CD,O
96065,sentence 2359,of,IN,O
96066,sentence 2359,2,CD,O
96067,sentence 2359,hour,NN,O
96068,sentence 2359,1,CD,O
96069,sentence 2359,hour,NN,O
96070,sentence 2359,at,IN,O
96071,sentence 2359,the,DT,B-NP
96072,sentence 2359,straight-time,NN,I-NP
96073,sentence 2359,rate,NN,I-NP
96074,sentence 2359,to,TO,O
96075,sentence 2359,equal,VB,B-VP
96076,sentence 2359,two,CD,O
96077,sentence 2359,hour,NN,O
96078,sentence 2359,at,IN,O
96079,sentence 2359,time-and-one-half,CD,O
96080,sentence 2359,pay,NN,O
96081,sentence 2360,d.,NN,B-NP
96082,sentence 2360,effective,JJ,I-NP
96083,sentence 2360,july,NN,I-NP
96084,sentence 2360,2014,CD,O
96085,sentence 2360,compensation,NN,O
96086,sentence 2360,for,IN,O
96087,sentence 2360,overtime,JJ,O
96088,sentence 2360,shall,MD,B-VP
96089,sentence 2360,be,VB,I-VP
96090,sentence 2360,at,IN,I-VP
96091,sentence 2360,the,DT,B-NP
96092,sentence 2360,discretion,NN,I-NP
96093,sentence 2360,of,IN,O
96094,sentence 2360,the,DT,B-NP
96095,sentence 2360,chief,NN,I-NP
96096,sentence 2360,of,IN,O
96097,sentence 2360,police,NN,O
96098,sentence 2360,allowed,VB,B-VP
96099,sentence 2360,for,IN,I-VP
96100,sentence 2360,herein,RB,O
96101,sentence 2360,and,CC,O
96102,sentence 2360,in,IN,O
96103,sentence 2360,the,DT,B-NP
96104,sentence 2360,attached,JJ,I-NP
96105,sentence 2360,letter,NN,I-NP
96106,sentence 2360,of,IN,O
96107,sentence 2360,agreement,NN,O
96108,sentence 2361,the,DT,B-NP
96109,sentence 2361,employee,NN,I-NP
96110,sentence 2361,may,MD,B-VP
96111,sentence 2361,request,VB,I-VP
96112,sentence 2361,time,NN,O
96113,sentence 2361,instead,RB,O
96114,sentence 2361,of,IN,O
96115,sentence 2361,cash,NN,B-NP
96116,sentence 2361,compensation,NN,I-NP
96117,sentence 2361,long,JJ,O
96118,sentence 2361,the,DT,O
96119,sentence 2361,employee's,PRP$,B-NP
96120,sentence 2361,current,JJ,I-NP
96121,sentence 2361,overtime,NN,I-NP
96122,sentence 2361,balance,NN,I-NP
96123,sentence 2361,does,VB,B-VP
96124,sentence 2361,not,RB,O
96125,sentence 2361,exceed,VB,B-VP
96126,sentence 2361,150,CD,O
96127,sentence 2361,hour,NN,O
96128,sentence 2362,such,JJ,B-NP
96129,sentence 2362,request,NN,I-NP
96130,sentence 2362,for,IN,O
96131,sentence 2362,time,NN,O
96132,sentence 2362,will,MD,B-VP
96133,sentence 2362,be,VB,I-VP
96134,sentence 2362,honored,VB,I-VP
96135,sentence 2362,unless,IN,I-VP
96136,sentence 2362,the,DT,B-NP
96137,sentence 2362,hour,NN,I-NP
96138,sentence 2362,must,MD,B-VP
96139,sentence 2362,be,VB,I-VP
96140,sentence 2362,paid,VB,I-VP
96141,sentence 2362,in,IN,I-VP
96142,sentence 2362,cash,NN,O
96143,sentence 2362,because,IN,O
96144,sentence 2362,they,PRP,O
